site,radius,order,n,log10_error,log10_bound,log10_sensitivity,max_orbit,below_noise_floor
parabolic_cusp,1e-12,1,158,-19.009151685168245,-19.009151685168245,1.7386848664006873,0.49393461913087183,False
parabolic_cusp,1e-12,3,158,-36.183331260665476,-36.183331260665476,1.7386848664006873,0.49393461913087183,False
parabolic_cusp,1e-12,5,158,-53.334169114382384,-53.334169114382384,1.7386848664006873,0.49393461913087183,False
parabolic_cusp,1e-12,8,158,-79.06596308359804,-79.0659630835774,1.7386848664006873,0.49393461913087183,True
parabolic_cusp,1e-12,1,159,-19.001179711717878,-19.001179711717878,1.741335267775531,0.49397140797695943,False
parabolic_cusp,1e-12,3,159,-36.16465700008091,-36.16465700008091,1.741335267775531,0.49397140797695943,False
parabolic_cusp,1e-12,5,159,-53.30474508795282,-53.30474508795282,1.741335267775531,0.49397140797695943,False
parabolic_cusp,1e-12,8,159,-79.02036463042123,-79.02036463040325,1.741335267775531,0.49397140797695943,True
parabolic_cusp,1e-12,1,160,-18.993256520166483,-18.993256520166483,1.7439694939149124,0.4940077518997397,False
parabolic_cusp,1e-12,3,160,-36.14609746893313,-36.14609746893313,1.7439694939149124,0.4940077518997397,False
parabolic_cusp,1e-12,5,160,-53.27550233083686,-53.27550233083686,1.7439694939149124,0.4940077518997397,False
parabolic_cusp,1e-12,8,160,-78.97504787988882,-78.97504787987525,1.7439694939149124,0.4940077518997397,True
parabolic_cusp,1e-12,1,161,-18.985381515284775,-18.985381515284775,1.7465877416548263,0.49404365893803476,False
parabolic_cusp,1e-12,3,161,-36.12765126158962,-36.12765126158962,1.7465877416548263,0.49404365893803476,False
parabolic_cusp,1e-12,5,161,-53.246438615959484,-53.246438615959484,1.7465877416548263,0.49404365893803476,False
parabolic_cusp,1e-12,8,161,-78.93000936110137,-78.93000936108895,1.7465877416548263,0.49404365893803476,True
parabolic_cusp,1e-12,1,162,-18.97755411269439,-18.97755411269439,1.7491902042527947,0.49407913693788125,False
parabolic_cusp,1e-12,3,162,-36.10931699814886,-36.10931699814886,1.7491902042527947,0.49407913693788125,False
parabolic_cusp,1e-12,5,162,-53.217551757129776,-53.217551757129776,1.7491902042527947,0.49407913693788125,False
parabolic_cusp,1e-12,8,162,-78.88524566705172,-78.88524566704326,1.7491902042527947,0.49407913693788125,True
parabolic_cusp,1e-12,1,163,-18.96977373860532,-18.96977373860532,1.751777071474205,0.4941141935582816,False
parabolic_cusp,1e-12,3,163,-36.09109332381507,-36.09109332381507,1.751777071474205,0.4941141935582816,False
parabolic_cusp,1e-12,5,163,-53.18883960804456,-53.18883960804456,1.751777071474205,0.4941141935582816,False
parabolic_cusp,1e-12,8,163,-78.84075345308698,-78.8407534530786,1.751777071474205,0.4941141935582816,True
parabolic_cusp,1e-12,1,164,-18.962039829561245,-18.962039829561245,1.7543485296760775,0.494148836276751,False
parabolic_cusp,1e-12,3,164,-36.07297890829182,-36.07297890829182,1.7543485296760775,0.494148836276751,False
parabolic_cusp,1e-12,5,164,-53.16030006132226,-53.16030006132226,1.7543485296760775,0.494148836276751,False
parabolic_cusp,1e-12,8,164,-78.79652943536938,-78.7965294353624,1.7543485296760775,0.494148836276751,True
parabolic_cusp,1e-12,1,165,-18.954351832192504,-18.954351832192504,1.7569047618883271,0.49418307239466724,False
parabolic_cusp,1e-12,3,165,-36.05497244519391,-36.05497244519391,1.7569047618883271,0.49418307239466724,False
parabolic_cusp,1e-12,5,165,-53.13193104756586,-53.13193104756586,1.7569047618883271,0.49418307239466724,False
parabolic_cusp,1e-12,8,165,-78.75257038942557,-78.75257038942043,1.7569047618883271,0.49418307239466724,True
parabolic_cusp,1e-12,1,166,-18.94670920297638,-18.94670920297638,1.7594459478926048,0.49421690904243293,False
parabolic_cusp,1e-12,3,166,-36.03707265147679,-36.03707265147679,1.7594459478926048,0.49421690904243293,False
parabolic_cusp,1e-12,5,166,-53.10373053445394,-53.10373053445394,1.7594459478926048,0.49421690904243293,False
parabolic_cusp,1e-12,8,166,-78.70887314871622,-78.70887314871226,1.7594459478926048,0.49421690904243293,True
parabolic_cusp,1e-12,1,167,-18.9391114080045,-18.9391114080045,1.7619722642988283,0.4942503531844564,False
parabolic_cusp,1e-12,3,167,-36.019278266882935,-36.019278266882935,1.7619722642988283,0.4942503531844564,False
parabolic_cusp,1e-12,5,167,-53.0756965258588,-53.0756965258588,1.7619722642988283,0.4942503531844564,False
parabolic_cusp,1e-12,8,167,-78.66543460325258,-78.6654346032493,1.7619722642988283,0.4942503531844564,True
parabolic_cusp,1e-12,1,168,-18.93155792275707,-18.93155792275707,1.7644838846194624,0.4942834116239599,False
parabolic_cusp,1e-12,3,168,-36.00158805340456,-36.00158805340456,1.7644838846194624,0.4942834116239599,False
parabolic_cusp,1e-12,5,168,-53.047827060990656,-53.047827060990656,1.7644838846194624,0.4942834116239599,False
parabolic_cusp,1e-12,8,168,-78.62225169825574,-78.62225169825376,1.7644838846194624,0.4942834116239599,True
parabolic_cusp,1e-12,1,169,-18.92404823188369,-18.92404823188369,1.7669809793416338,0.494316091007621,False
parabolic_cusp,1e-12,3,169,-35.984000794762075,-35.984000794762075,1.7669809793416338,0.494316091007621,False
parabolic_cusp,1e-12,5,169,-53.020120213567,-53.020120213567,1.7669809793416338,0.494316091007621,False
parabolic_cusp,1e-12,8,169,-78.57932143285984,-78.57932143285728,1.7669809793416338,0.494316091007621,True
parabolic_cusp,1e-12,1,170,-18.91658182899054,-18.91658182899054,1.7694637159971656,0.49434839783005463,False
parabolic_cusp,1e-12,3,170,-35.966515295897786,-35.966515295897786,1.7694637159971656,0.49434839783005463,False
parabolic_cusp,1e-12,5,170,-52.99257409100631,-52.99257409100631,1.7694637159971656,0.49434839783005463,False
parabolic_cusp,1e-12,8,170,-78.53664085884157,-78.5366408588377,1.7694637159971656,0.49434839783005463,True
parabolic_cusp,1e-12,1,171,-18.909158216433738,-18.909158216433738,1.771932259230578,0.49438033843814194,False
parabolic_cusp,1e-12,3,171,-35.94913038248425,-35.94913038248425,1.771932259230578,0.49438033843814194,False
parabolic_cusp,1e-12,5,171,-52.96518683364518,-52.96518683364518,1.771932259230578,0.49438033843814194,False
parabolic_cusp,1e-12,8,171,-78.4942070793954,-78.49420707939261,1.771932259230578,0.49438033843814194,True
parabolic_cusp,1e-12,1,172,-18.901776905118595,-18.901776905118595,1.7743867708651635,0.4944119190352118,False
parabolic_cusp,1e-12,3,172,-35.9318449004468,-35.9318449004468,1.7743867708651635,0.4944119190352118,False
parabolic_cusp,1e-12,5,172,-52.93795661397804,-52.93795661397804,1.7743867708651635,0.4944119190352118,False
parabolic_cusp,1e-12,8,172,-78.45201724795112,-78.45201724794856,1.7743867708651635,0.4944119190352118,True
parabolic_cusp,1e-12,1,173,-18.894437414304605,-18.894437414304605,1.7768274099671597,0.4944431456850808,False
parabolic_cusp,1e-12,3,173,-35.91465771549981,-35.91465771549981,1.7768274099671597,0.4944431456850808,False
parabolic_cusp,1e-12,5,173,-52.91088163591881,-52.91088163591881,1.7768274099671597,0.4944431456850808,False
parabolic_cusp,1e-12,8,173,-78.41006856700591,-78.41006856700456,1.7768274099671597,0.4944431456850808,True
parabolic_cusp,1e-12,1,174,-18.887139271416007,-18.887139271416007,1.779254332908124,0.49447402431595805,False
parabolic_cusp,1e-12,3,174,-35.897567712696066,-35.897567712696066,1.779254332908124,0.49447402431595805,False
parabolic_cusp,1e-12,5,174,-52.883960134083594,-52.883960134083594,1.779254332908124,0.49447402431595805,False
parabolic_cusp,1e-12,8,174,-78.36835828700961,-78.36835828700862,1.779254332908124,0.49447402431595805,True
parabolic_cusp,1e-12,1,175,-18.879882011857642,-18.879882011857642,1.7816676934255344,0.49450456072421867,False
parabolic_cusp,1e-12,3,175,-35.88057379598907,-35.88057379598907,1.7816676934255344,0.49450456072421867,False
parabolic_cusp,1e-12,5,175,-52.85719037309374,-52.85719037309374,1.7816676934255344,0.49450456072421867,False
parabolic_cusp,1e-12,8,175,-78.32688370526793,-78.32688370526645,1.7816676934255344,0.49450456072421867,True
parabolic_cusp,1e-12,1,176,-18.87266517883602,-18.87266517883602,1.7840676426817108,0.49453476057805246,False
parabolic_cusp,1e-12,3,176,-35.86367488780748,-35.86367488780748,1.7840676426817108,0.49453476057805246,False
parabolic_cusp,1e-12,5,176,-52.83057064689866,-52.83057064689866,1.7840676426817108,0.49453476057805246,False
parabolic_cusp,1e-12,8,176,-78.28564216488337,-78.28564216488097,1.7840676426817108,0.49453476057805246,True
parabolic_cusp,1e-12,1,177,-18.86548832318535,-18.86548832318535,1.7864543293210904,0.49456462942099166,False
parabolic_cusp,1e-12,3,177,-35.846869928641624,-35.846869928641624,1.7864543293210904,0.49456462942099166,False
parabolic_cusp,1e-12,5,177,-52.804099278117604,-52.804099278117604,1.7864543293210904,0.49456462942099166,False
parabolic_cusp,1e-12,8,177,-78.24463105372278,-78.24463105372175,1.7864543293210904,0.49456462942099166,True
parabolic_cusp,1e-12,1,178,-18.858351003198425,-18.858351003198425,1.7888278995259057,0.49459417267532285,False
parabolic_cusp,1e-12,3,178,-35.83015787664148,-35.83015787664148,1.7888278995259057,0.49459417267532285,False
parabolic_cusp,1e-12,5,178,-52.777774617399864,-52.777774617399864,1.7888278995259057,0.49459417267532285,False
parabolic_cusp,1e-12,8,178,-78.20384780342428,-78.20384780342327,1.7888278995259057,0.49459417267532285,True
parabolic_cusp,1e-12,1,179,-18.851252784462137,-18.851252784462137,1.791188497070351,0.49462339564538704,False
parabolic_cusp,1e-12,3,179,-35.813537707225784,-35.813537707225784,1.791188497070351,0.49462339564538704,False
parabolic_cusp,1e-12,5,179,-52.75159504280271,-52.75159504280271,1.791188497070351,0.49462339564538704,False
parabolic_cusp,1e-12,8,179,-78.16328988841248,-78.16328988841113,1.791188497070351,0.49462339564538704,True
parabolic_cusp,1e-12,1,180,-18.84419323969755,-18.84419323969755,1.7935362633732534,0.4946523035207731,False
parabolic_cusp,1e-12,3,180,-35.79700841270191,-35.79700841270191,1.7935362633732534,0.4946523035207731,False
parabolic_cusp,1e-12,5,180,-52.72555895918656,-52.72555895918656,1.7935362633732534,0.4946523035207731,False
parabolic_cusp,1e-12,8,180,-78.12295482495678,-78.12295482495516,1.7935362633732534,0.4946523035207731,True
parabolic_cusp,1e-12,1,181,-18.837171948604308,-18.837171948604308,1.7958713375493094,0.494680901379407,False
parabolic_cusp,1e-12,3,181,-35.78056900189619,-35.78056900189619,1.7958713375493094,0.494680901379407,False
parabolic_cusp,1e-12,5,181,-52.699664797626696,-52.699664797626696,1.7958713375493094,0.494680901379407,False
parabolic_cusp,1e-12,8,181,-78.08284017024998,-78.08284017024872,1.7958713375493094,0.494680901379407,True
parabolic_cusp,1e-12,1,182,-18.830188497709266,-18.830188497709266,1.7981938564589406,0.49470919419054266,False
parabolic_cusp,1e-12,3,182,-35.76421849979426,-35.76421849979426,1.7981938564589406,0.49470919419054266,False
parabolic_cusp,1e-12,5,182,-52.67391101484113,-52.67391101484113,1.7981938564589406,0.49470919419054266,False
parabolic_cusp,1e-12,8,182,-78.04294352151409,-78.04294352151307,1.7981938564589406,0.49470919419054266,True
parabolic_cusp,1e-12,1,183,-18.823242480219225,-18.823242480219225,1.800503954756799,0.494737186817656,False
parabolic_cusp,1e-12,3,183,-35.7479559471912,-35.7479559471912,1.800503954756799,0.494737186817656,False
parabolic_cusp,1e-12,5,183,-52.64829609263395,-52.64829609263395,1.800503954756799,0.494737186817656,False
parabolic_cusp,1e-12,8,183,-78.00326251512725,-78.00326251512631,1.800503954756799,0.494737186817656,True
parabolic_cusp,1e-12,1,184,-18.81633349587761,-18.81633349587761,1.8028017649389856,0.4947648840212483,False
parabolic_cusp,1e-12,3,184,-35.731780400351084,-35.731780400351084,1.8028017649389856,0.4947648840212483,False
parabolic_cusp,1e-12,5,184,-52.62281853735374,-52.62281853735374,1.8028017649389856,0.4947648840212483,False
parabolic_cusp,1e-12,8,184,-77.96379482577655,-77.96379482577574,1.8028017649389856,0.4947648840212483,True
parabolic_cusp,1e-12,1,185,-18.809461150824976,-18.809461150824976,1.8050874173889895,0.49479229046155926,False
parabolic_cusp,1e-12,3,185,-35.715690930675635,-35.715690930675635,1.8050874173889895,0.49479229046155926,False
parabolic_cusp,1e-12,5,185,-52.59747687936653,-52.59747687936653,1.8050874173889895,0.49479229046155926,False
parabolic_cusp,1e-12,8,185,-77.92453816563376,-77.92453816563324,1.8050874173889895,0.49479229046155926,True
parabolic_cusp,1e-12,1,186,-18.802625057463224,-18.802625057463224,1.8073610404224425,0.494819410701196,False
parabolic_cusp,1e-12,3,186,-35.69968662438176,-35.69968662438176,1.8073610404224425,0.494819410701196,False
parabolic_cusp,1e-12,5,186,-52.5722696725429,-52.5722696725429,1.8073610404224425,0.494819410701196,False
parabolic_cusp,1e-12,8,186,-77.88549028355321,-77.88549028355258,1.8073610404224425,0.494819410701196,True
parabolic_cusp,1e-12,1,187,-18.795824834323387,-18.795824834323387,1.8096227603306527,0.4948462492076789,False
parabolic_cusp,1e-12,3,187,-35.683766582187594,-35.683766582187594,1.8096227603306527,0.4948462492076789,False
parabolic_cusp,1e-12,5,187,-52.54719549375861,-52.54719549375861,1.8096227603306527,0.4948462492076789,False
parabolic_cusp,1e-12,8,187,-77.84664896428876,-77.84664896428828,1.8096227603306527,0.4948462492076789,True
parabolic_cusp,1e-12,1,188,-18.789060105936926,-18.789060105936926,1.811872701423038,0.49487281035590824,False
parabolic_cusp,1e-12,3,188,-35.66792991900684,-35.66792991900684,1.811872701423038,0.49487281035590824,False
parabolic_cusp,1e-12,5,188,-52.522252942408514,-52.522252942408514,1.811872701423038,0.49487281035590824,False
parabolic_cusp,1e-12,8,188,-77.80801202773533,-77.808012027735,1.811872701423038,0.49487281035590824,True
parabolic_cusp,1e-12,1,189,-18.782330502710355,-18.782330502710355,1.8141109860684228,0.49489909843055474,False
parabolic_cusp,1e-12,3,189,-35.65217576365113,-35.65217576365113,1.8141109860684228,0.49489909843055474,False
parabolic_cusp,1e-12,5,189,-52.497440639933274,-52.497440639933274,1.8141109860684228,0.49489909843055474,False
parabolic_cusp,1e-12,8,189,-77.76957732818754,-77.76957732818722,1.8141109860684228,0.49489909843055474,True
parabolic_cusp,1e-12,1,190,-18.77563566080315,-18.77563566080315,1.816337734735276,0.4949251176283759,False
parabolic_cusp,1e-12,3,190,-35.636503258540195,-35.636503258540195,1.816337734735276,0.4949251176283759,False
parabolic_cusp,1e-12,5,190,-52.472757229358415,-52.472757229358415,1.816337734735276,0.4949251176283759,False
parabolic_cusp,1e-12,8,190,-77.73134275361849,-77.73134275361815,1.816337734735276,0.4949251176283759,True
parabolic_cusp,1e-12,1,191,-18.768975222008798,-18.768975222008798,1.8185530660309102,0.49495087206046173,False
parabolic_cusp,1e-12,3,191,-35.62091155941947,-35.62091155941947,1.8185530660309102,0.49495087206046173,False
parabolic_cusp,1e-12,5,191,-52.44820137484536,-52.44820137484536,1.8185530660309102,0.49495087206046173,False
parabolic_cusp,1e-12,8,191,-77.69330622497773,-77.69330622497753,1.8185530660309102,0.49495087206046173,True
parabolic_cusp,1e-12,1,192,-18.762348833638928,-18.762348833638928,1.8207570967396727,0.49497636575441156,False
parabolic_cusp,1e-12,3,192,-35.60539983508507,-35.60539983508507,1.8207570967396727,0.49497636575441156,False
parabolic_cusp,1e-12,5,192,-52.42377176125417,-52.42377176125417,1.8207570967396727,0.49497636575441156,False
parabolic_cusp,1e-12,8,192,-77.65546569550784,-77.65546569550764,1.8207570967396727,0.49497636575441156,True
parabolic_cusp,1e-12,1,193,-18.7557561484104,-18.7557561484104,1.8229499418601591,0.495001602656445,False
parabolic_cusp,1e-12,3,193,-35.589967267115824,-35.589967267115824,1.8229499418601591,0.495001602656445,False
parabolic_cusp,1e-12,5,193,-52.39946709371747,-52.39946709371747,1.8229499418601591,0.495001602656445,False
parabolic_cusp,1e-12,8,193,-77.61781915007727,-77.61781915007704,1.8229499418601591,0.495001602656445,True
parabolic_cusp,1e-12,1,194,-18.74919682433525,-18.74919682433525,1.8251317146414863,0.49502658663344906,False
parabolic_cusp,1e-12,3,194,-35.57461304961212,-35.57461304961212,1.8251317146414863,0.49502658663344906,False
parabolic_cusp,1e-12,5,194,-52.375286097225334,-52.375286097225334,1.8251317146414863,0.49502658663344906,False
parabolic_cusp,1e-12,8,194,-77.58036460453144,-77.5803646045313,1.8251317146414863,0.49502658663344906,True
parabolic_cusp,1e-12,1,195,-18.74267052461348,-18.74267052461348,1.8273025266186398,0.49505132147496367,False
parabolic_cusp,1e-12,3,195,-35.559336388941425,-35.559336388941425,1.8273025266186398,0.49505132147496367,False
parabolic_cusp,1e-12,5,195,-52.351227516220746,-52.351227516220746,1.8273025266186398,0.49505132147496367,False
parabolic_cusp,1e-12,8,195,-77.54310010506052,-77.54310010506047,1.8273025266186398,0.49505132147496367,True
parabolic_cusp,1e-12,1,196,-18.736176917528468,-18.736176917528468,1.829462487646941,0.4950758108951078,False
parabolic_cusp,1e-12,3,196,-35.54413650349025,-35.54413650349025,1.829462487646941,0.4950758108951078,False
parabolic_cusp,1e-12,5,196,-52.32729011420531,-52.32729011420531,1.829462487646941,0.4950758108951078,False
parabolic_cusp,1e-12,8,196,-77.5060237275827,-77.50602372758254,1.829462487646941,0.4950758108951078,True
parabolic_cusp,1e-12,1,197,-18.729715676345094,-18.729715676345094,1.8316117059356483,0.49510005853444855,False
parabolic_cusp,1e-12,3,197,-35.529012623422325,-35.529012623422325,1.8316117059356483,0.49510005853444855,False
parabolic_cusp,1e-12,5,197,-52.30347267335495,-52.30347267335495,1.8316117059356483,0.49510005853444855,False
parabolic_cusp,1e-12,8,197,-77.46913357714254,-77.46913357714249,1.8316117059356483,0.49510005853444855,True
parabolic_cusp,1e-12,1,198,-18.723286479210334,-18.723286479210334,1.833750288080715,0.49512406796181435,False
parabolic_cusp,1e-12,3,198,-35.51396399044289,-35.51396399044289,1.833750288080715,0.49512406796181435,False
parabolic_cusp,1e-12,5,198,-52.279773994145195,-52.279773994145195,1.833750288080715,0.49512406796181435,False
parabolic_cusp,1e-12,8,198,-77.43242778732657,-77.4324277873265,1.833750288080715,0.49512406796181435,True
parabolic_cusp,1e-12,1,199,-18.716889009056356,-18.716889009056356,1.8358783390967464,0.4951478426760554,False
parabolic_cusp,1e-12,3,199,-35.498989857568766,-35.498989857568766,1.8358783390967464,0.4951478426760554,False
parabolic_cusp,1e-12,5,199,-52.25619289498588,-52.25619289498588,1.8358783390967464,0.4951478426760554,False
parabolic_cusp,1e-12,8,199,-77.39590451969096,-77.39590451969087,1.8358783390967464,0.4951478426760554,True
parabolic_cusp,1e-12,1,200,-18.71052295350603,-18.71052295350603,1.837995962448165,0.4951713861077517,False
parabolic_cusp,1e-12,3,200,-35.48408948890424,-35.48408948890424,1.837995962448165,0.4951713861077517,False
parabolic_cusp,1e-12,5,200,-52.23272821186491,-52.23272821186491,1.837995962448165,0.4951713861077517,False
parabolic_cusp,1e-12,8,200,-77.35956196320521,-77.35956196320511,1.837995962448165,0.4951713861077517,True
parabolic_cusp,1e-12,1,201,-18.70418800478071,-18.70418800478071,1.8401032600795997,0.4951947016208721,False
parabolic_cusp,1e-12,3,201,-35.46926215942241,-35.46926215942241,1.8401032600795997,0.4951947016208721,False
parabolic_cusp,1e-12,5,201,-52.209378798000834,-52.209378798000834,1.8401032600795997,0.4951947016208721,False
parabolic_cusp,1e-12,8,201,-77.32339833370888,-77.32339833370881,1.8401032600795997,0.4951947016208721,True
parabolic_cusp,1e-12,1,202,-18.697883859610325,-18.697883859610325,1.8422003324455591,0.4952177925143845,False
parabolic_cusp,1e-12,3,202,-35.45450715475189,-35.45450715475189,1.8422003324455591,0.4952177925143845,False
parabolic_cusp,1e-12,5,202,-52.186143523503965,-52.186143523503965,1.8422003324455591,0.4952177925143845,False
parabolic_cusp,1e-12,8,202,-77.28741187338204,-77.287411873382,1.8422003324455591,0.4952177925143845,True
parabolic_cusp,1e-12,1,203,-18.691610219145623,-18.691610219145623,1.8442872785393476,0.49524066202382,False
parabolic_cusp,1e-12,3,203,-35.43982377096879,-35.43982377096879,1.8442872785393476,0.49524066202382,False
parabolic_cusp,1e-12,5,203,-52.1630212750458,-52.1630212750458,1.8442872785393476,0.49524066202382,False
parabolic_cusp,1e-12,8,203,-77.25160085022857,-77.25160085022848,1.8442872785393476,0.49524066202382,True
parabolic_cusp,1e-12,1,204,-18.685366788872567,-18.685366788872567,1.8463641959213195,0.49526331332279155,False
parabolic_cusp,1e-12,3,204,-35.42521131439372,-35.42521131439372,1.8463641959213195,0.49526331332279155,False
parabolic_cusp,1e-12,5,204,-52.140010955536525,-52.140010955536525,1.8463641959213195,0.49526331332279155,False
parabolic_cusp,1e-12,8,204,-77.21596355757177,-77.2159635575717,1.8463641959213195,0.49526331332279155,True
parabolic_cusp,1e-12,1,205,-18.67915327852877,-18.67915327852877,1.848431180746429,0.4952857495244696,False
parabolic_cusp,1e-12,3,205,-35.41066910139366,-35.41066910139366,1.848431180746429,0.4952857495244696,False
parabolic_cusp,1e-12,5,205,-52.117111483810284,-52.117111483810284,1.848431180746429,0.4952857495244696,False
parabolic_cusp,1e-12,8,205,-77.18049831356305,-77.18049831356298,1.848431180746429,0.4952857495244696,True
parabolic_cusp,1e-12,1,206,-18.672969402021963,-18.672969402021963,1.8504883277911226,0.4953079736830156,False
parabolic_cusp,1e-12,3,206,-35.396196458188655,-35.396196458188655,1.8504883277911226,0.4953079736830156,False
parabolic_cusp,1e-12,5,206,-52.094321794318105,-52.094321794318105,1.8504883277911226,0.4953079736830156,False
parabolic_cusp,1e-12,8,206,-77.14520346070174,-77.14520346070161,1.8504883277911226,0.4953079736830156,True
parabolic_cusp,1e-12,1,207,-18.66681487735039,-18.66681487735039,1.852535730479607,0.49532998879497486,False
parabolic_cusp,1e-12,3,207,-35.381792720663164,-35.381792720663164,1.852535730479607,0.49532998879497486,False
parabolic_cusp,1e-12,5,207,-52.07164083682816,-52.07164083682816,1.852535730479607,0.49532998879497486,False
parabolic_cusp,1e-12,8,207,-77.1100773653666,-77.11007736536646,1.852535730479607,0.49532998879497486,True
parabolic_cusp,1e-12,1,208,-18.660689426525096,-18.660689426525096,1.854573480909469,0.49535179780062993,False
parabolic_cusp,1e-12,3,208,-35.367457234181856,-35.367457234181856,1.854573480909469,0.49535179780062993,False
parabolic_cusp,1e-12,5,208,-52.0490675761332,-52.0490675761332,1.854573480909469,0.49535179780062993,False
parabolic_cusp,1e-12,8,208,-77.07511841735901,-77.0751184173589,1.854573480909469,0.49535179780062993,True
parabolic_cusp,1e-12,1,209,-18.654592775494077,-18.654592775494077,1.8566016698767172,0.4953734035853162,False
parabolic_cusp,1e-12,3,209,-35.353189353409775,-35.353189353409775,1.8566016698767172,0.4953734035853162,False
parabolic_cusp,1e-12,5,209,-52.02660099176495,-52.02660099176495,1.8566016698767172,0.4953734035853162,False
parabolic_cusp,1e-12,8,209,-77.04032502945657,-77.04032502945644,1.8566016698767172,0.4953734035853162,True
parabolic_cusp,1e-12,1,210,-18.64852465406818,-18.64852465406818,1.8586203869002098,0.49539480898070054,False
parabolic_cusp,1e-12,3,210,-35.338988442136795,-35.338988442136795,1.8586203869002098,0.49539480898070054,False
parabolic_cusp,1e-12,5,210,-52.004240077715295,-52.004240077715295,1.8586203869002098,0.49539480898070054,False
parabolic_cusp,1e-12,8,210,-77.00569563697736,-77.00569563697724,1.8586203869002098,0.49539480898070054,True
parabolic_cusp,1e-12,1,211,-18.642484795848766,-18.642484795848766,1.8606297202455355,0.49541601676602476,False
parabolic_cusp,1e-12,3,211,-35.324853873106186,-35.324853873106186,1.8606297202455355,0.49541601676602476,False
parabolic_cusp,1e-12,5,211,-51.98198384216397,-51.98198384216397,1.8606297202455355,0.49541601676602476,False
parabolic_cusp,1e-12,8,211,-76.97122869735469,-76.97122869735459,1.8606297202455355,0.49541601676602476,True
parabolic_cusp,1e-12,1,212,-18.636472938157045,-18.636472938157045,1.8626297569483157,0.49543702966931413,False
parabolic_cusp,1e-12,3,212,-35.31078502784717,-35.31078502784717,1.8626297569483157,0.49543702966931413,False
parabolic_cusp,1e-12,5,212,-51.95983130721269,-51.95983130721269,1.8626297569483157,0.49543702966931413,False
parabolic_cusp,1e-12,8,212,-76.93692268972177,-76.93692268972167,1.8626297569483157,0.49543702966931413,True
parabolic_cusp,1e-12,1,213,-18.630488821965077,-18.630488821965077,1.8646205828369844,0.4954578503685529,False
parabolic_cusp,1e-12,3,213,-35.296781296511405,-35.296781296511405,1.8646205828369844,0.4954578503685529,False
parabolic_cusp,1e-12,5,213,-51.93778150862547,-51.93778150862547,1.8646205828369844,0.4954578503685529,False
parabolic_cusp,1e-12,8,213,-76.90277611450594,-76.9027761145058,1.8646205828369844,0.4954578503685529,True
parabolic_cusp,1e-12,1,214,-18.624532191828322,-18.624532191828322,1.8666022825550375,0.4954784814928273,False
parabolic_cusp,1e-12,3,214,-35.28284207771324,-35.28284207771324,1.8666022825550375,0.4954784814928273,False
parabolic_cusp,1e-12,5,214,-51.915833495574994,-51.915833495574994,1.8666022825550375,0.4954784814928273,False
parabolic_cusp,1e-12,8,214,-76.86878749303241,-76.86878749303233,1.8666022825550375,0.4954784814928273,True
parabolic_cusp,1e-12,1,215,-18.618602795819793,-18.618602795819793,1.8685749395827624,0.495498925623438,False
parabolic_cusp,1e-12,3,215,-35.26896677837368,-35.26896677837368,1.8685749395827624,0.495498925623438,False
parabolic_cusp,1e-12,5,215,-51.89398633039479,-51.89398633039479,1.8685749395827624,0.495498925623438,False
parabolic_cusp,1e-12,8,215,-76.83495536713761,-76.83495536713752,1.8685749395827624,0.495498925623438,True
parabolic_cusp,1e-12,1,216,-18.612700385465672,-18.612700385465672,1.8705386362584875,0.49551918529498135,False
parabolic_cusp,1e-12,3,216,-35.255154813567884,-35.255154813567884,1.8705386362584875,0.49551918529498135,False
parabolic_cusp,1e-12,5,216,-51.87223908833719,-51.87223908833719,1.8705386362584875,0.49551918529498135,False
parabolic_cusp,1e-12,8,216,-76.8012782987906,-76.80127829879052,1.8705386362584875,0.49551918529498135,True
parabolic_cusp,1e-12,1,217,-18.606824715682425,-18.606824715682425,1.8724934537993327,0.49553926299640205,False
parabolic_cusp,1e-12,3,217,-35.24140560637623,-35.24140560637623,1.8724934537993327,0.49553926299640205,False
parabolic_cusp,1e-12,5,217,-51.850590857336776,-51.850590857336776,1.8724934537993327,0.49553926299640205,False
parabolic_cusp,1e-12,8,217,-76.76775486972403,-76.76775486972393,1.8724934537993327,0.49553926299640205,True
parabolic_cusp,1e-12,1,218,-18.60097554471533,-18.60097554471533,1.8744394723215052,0.49555916117201737,False
parabolic_cusp,1e-12,3,218,-35.22771858773869,-35.22771858773869,1.8744394723215052,0.49555916117201737,False
parabolic_cusp,1e-12,5,218,-51.82904073777926,-51.82904073777926,1.8744394723215052,0.49555916117201737,False
parabolic_cusp,1e-12,8,218,-76.73438368107291,-76.73438368107283,1.8744394723215052,0.49555916117201737,True
parabolic_cusp,1e-12,1,219,-18.59515263407838,-18.59515263407838,1.8763767708601211,0.49557888222251345,False
parabolic_cusp,1e-12,3,219,-35.21409319631255,-35.21409319631255,1.8763767708601211,0.49557888222251345,False
parabolic_cusp,1e-12,5,219,-51.80758784227557,-51.80758784227557,1.8763767708601211,0.49557888222251345,False
parabolic_cusp,1e-12,8,219,-76.7011633530221,-76.70116335302201,1.8763767708601211,0.49557888222251345,True
parabolic_cusp,1e-12,1,220,-18.58935574849559,-18.58935574849559,1.8783054273885966,0.4955984285059159,False
parabolic_cusp,1e-12,3,220,-35.20052887833331,-35.20052887833331,1.8783054273885966,0.4955984285059159,False
